chr1	944801	945056	2	2	1	1	0	8
chr1	948233	948489	2	2	1	1	0	14
chr1	1046266	1046396	1	1	1	1	0	17
chr1	1049060	1049235	1	1	1	1	0	17
chr1	1244276	1244380	2	2	1	1	0	18
chr1	1255488	1256044	2	2	1	1	0	14
chr1	1267993	1273665	2	2	1	1	0	21
chr1	1293709	1293822	2	2	1	1	0	12
chr1	1313593	1313731	2	2	1	1	0	10
chr1	1319525	1320455	2	2	1	1	0	7
chr1	1373903	1373999	2	2	1	1	0	14
chr1	1405887	1406908	2	2	1	1	0	9
chr1	1456350	1457128	1	1	1	0	1	24
chr1	1524398	1525239	1	1	1	0	1	24
chr1	1545003	1564772	2	2	1	1	0	17
chr1	1642002	1642385	2	2	1	0	1	25
chr1	1709134	1709517	2	2	1	0	1	25
chr1	1756609	1757180	2	4	1	1	0	21
chr1	1787438	1789052	2	2	1	1	0	19
chr1	1789270	1790394	2	2	1	1	0	8
chr1	1804582	1806474	2	2	1	1	0	7
chr1	6186817	6192929	2	2	1	1	3	14
chr1	6193055	6197651	2	2	1	3	1	21
chr1	7961736	7962762	1	1	1	1	0	19
chr1	7962876	7965323	1	1	1	1	0	17
chr1	7970964	7977651	1	1	1	1	0	19
chr1	7977739	7984893	1	1	1	1	0	7
chr1	8422808	8424014	2	2	1	1	0	15
chr1	8861430	8862886	2	2	1	4	0	13
chr1	8862946	8863234	2	2	1	6	0	21
chr1	8863344	8863890	2	2	1	5	0	24
chr1	8864093	8865284	2	2	1	5	0	24
chr1	8865483	8866278	2	2	1	4	0	17
chr1	8866502	8867116	2	2	1	3	0	15
chr1	8867251	8867987	2	2	1	3	0	7
chr1	8868058	8870451	2	2	1	2	0	21
chr1	8871987	8874823	2	2	1	2	0	23
chr1	8874918	8878579	2	2	1	2	0	11
chr1	9932899	9934761	2	2	1	1	0	14
chr1	11054886	11054961	2	2	1	1	0	6
chr1	11076949	11077364	2	2	1	1	0	8
chr1	11139659	11144647	2	2	1	1	0	10
chr1	11144756	11144967	2	2	1	1	0	20
chr1	11680472	11680561	2	2	1	1	0	12
chr1	11680614	11681038	2	2	1	1	0	16
chr1	11745838	11747439	1	1	1	1	0	14
chr1	11747546	11748414	1	1	1	1	0	24
chr1	11949907	11950356	1	1	1	1	0	11
chr1	15728358	15728668	1	1	1	1	0	11
chr1	15730723	15731191	1	1	1	1	0	18
chr1	15731258	15731888	1	1	1	1	0	16
chr1	16134568	16135035	2	2	1	1	0	24
chr1	16440854	16441165	1	1	1	1	0	24
chr1	16447975	16448059	1	1	1	1	0	11
chr1	17018959	17022607	2	2	1	2	0	14
chr1	17022731	17023972	2	2	1	1	0	19
chr1	18919774	18921060	2	2	1	1	0	7
chr1	19076903	19077975	2	2	1	1	0	8
chr1	19078067	19081348	2	2	1	3	0	19
chr1	19233136	19235129	2	2	1	2	0	15
chr1	19233136	19237141	2	2	0	1	0	23
chr1	19251864	19254781	1	1	1	1	0	8
chr1	19254841	19255947	1	1	1	1	0	20
chr1	19257146	19257453	1	1	1	1	0	17
chr1	19345253	19356634	2	2	1	1	0	20
chr1	19356752	19357421	2	2	1	1	0	11
chr1	19385627	19419660	2	2	1	1	0	19
chr1	19597110	19622099	1	1	1	1	0	7
chr1	19623584	19626386	1	1	1	1	0	7
chr1	20765532	20767583	2	2	1	1	0	8
chr1	21256139	21257524	2	2	1	1	0	20
chr1	21825753	21827862	2	2	0	1	0	19
chr1	22078584	22081721	1	1	1	1	0	22
chr1	22081795	22086438	1	1	1	2	0	25
chr1	22086867	22091427	1	1	1	1	0	8
chr1	23692760	23693806	1	1	1	4	0	23
chr1	23693914	23694659	1	1	1	2	0	16
chr1	23694792	23695797	1	1	1	6	0	23
chr1	23695909	23696343	1	1	1	2	0	13
chr1	24745626	24797741	1	1	1	1	0	23
chr1	24797852	24814093	1	1	1	1	0	17
chr1	25343074	25351625	1	1	1	1	0	12
chr1	25351694	25352881	1	1	1	1	0	19
chr1	25554973	25557152	1	1	1	1	0	14
chr1	25901088	25901490	2	2	1	4	0	24
chr1	25901683	25903640	2	2	1	1	0	7
chr1	26280933	26281057	1	1	1	3	0	23
chr1	26473528	26473702	1	1	1	1	0	23
chr1	26473733	26474084	1	1	1	1	0	16
chr1	26546984	26547188	1	1	1	1	0	19
chr1	26941819	26942659	1	1	1	1	0	7
chr1	26942777	26942870	1	1	1	1	0	21
chr1	26945474	26945567	1	1	1	1	0	13
chr1	26994613	26999846	1	1	1	1	0	7
chr1	27355470	27355668	2	2	1	1	0	15
chr1	27355746	27356025	2	2	1	1	0	14
chr1	27841235	27843185	1	1	1	1	0	7
chr1	28201371	28203746	2	2	1	1	0	8
chr1	28203823	28205257	2	2	1	2	0	25
chr1	28205350	28208341	2	2	1	1	0	6
chr1	28210067	28210570	2	2	1	1	0	6
chr1	28236271	28236360	1	1	1	1	0	23
chr1	28236453	28237836	1	1	1	1	0	12
chr1	28536382	28536746	1	1	1	1	0	23
chr1	28536900	28537831	1	1	1	1	0	18
chr1	31260122	31261528	2	2	1	1	0	7
chr1	31281497	31289253	2	2	1	1	0	25
chr1	31346741	31364031	1	1	1	1	0	23
chr1	31423855	31424682	1	1	1	1	0	12
chr1	31585877	31586709	1	1	1	2	0	18
chr1	31911827	31915894	2	2	1	1	0	18
chr1	32192431	32192656	1	1	1	1	0	23
chr1	32194161	32194901	1	1	1	1	0	18
chr1	32228817	32229134	1	1	1	1	0	19
chr1	32231020	32231114	1	1	1	2	0	17
chr1	32331583	32331675	1	1	1	1	0	22
chr1	32657573	32668224	1	1	1	1	0	7
chr1	32672527	32672641	1	1	1	1	0	20
chr1	32672902	32679639	1	1	1	1	0	6
chr1	33330213	33331347	2	2	1	1	0	14
chr1	35005273	35006950	2	2	1	1	0	15
chr1	36091826	36091909	1	1	1	1	0	17
chr1	36137979	36139719	2	2	1	1	0	23
chr1	36173479	36176198	1	1	1	1	0	25
chr1	36178597	36178684	1	1	1	1	0	19
chr1	36296771	36300885	1	1	1	1	0	12
chr1	36394154	36397766	2	2	1	1	0	10
chr1	36422897	36423362	2	2	1	1	0	8
chr1	36455926	36456186	2	2	1	1	0	22
chr1	36456379	36457922	2	2	1	1	0	25
chr1	37495919	37501803	2	2	1	1	0	13
chr1	37979534	37980585	2	2	1	1	0	14
chr1	38846088	38851614	2	2	1	1	0	18
chr1	38851758	38852373	2	2	1	1	0	11
chr1	39028941	39034391	1	1	1	3	0	23
chr1	39562417	39563613	2	2	1	1	0	10
