chr1	18062	18267	2	2	1	0	1	10
chr1	1013577	1013983	1	1	1	1	0	21
chr1	1020374	1022200	1	1	1	1	0	16
chr1	1049796	1049902	1	1	1	1	0	19
chr1	1218634	1218768	2	2	1	1	0	21
chr1	1257311	1263345	2	2	1	1	0	20
chr1	1295555	1295735	2	2	1	1	0	7
chr1	1319525	1320455	2	2	1	1	0	22
chr1	1340504	1341666	2	2	1	1	0	18
chr1	1373903	1373999	2	2	1	1	0	18
chr1	1374446	1374704	2	2	1	2	0	22
chr1	1402257	1405808	2	2	1	2	0	15
chr1	1405887	1406908	2	2	1	1	0	11
chr1	1789270	1790394	2	2	1	1	0	21
chr1	1790597	1793244	2	2	1	1	0	11
chr1	1793312	1804418	2	2	1	1	0	21
chr1	2397221	2399414	1	1	1	1	0	15
chr1	3728218	3729326	1	1	1	1	0	20
chr1	6186817	6192929	2	2	1	0	1	10
chr1	6193055	6197651	2	2	1	2	1	24
chr1	6251531	6253717	2	2	1	1	0	22
chr1	7969405	7970893	1	1	1	2	0	18
chr1	8861430	8862886	2	2	1	1	0	8
chr1	8862946	8863234	2	2	1	4	0	22
chr1	8863344	8863890	2	2	1	2	0	24
chr1	8864093	8865284	2	2	1	4	0	22
chr1	8865483	8866278	2	2	1	4	0	21
chr1	8866502	8867116	2	2	1	5	0	24
chr1	8867251	8867987	2	2	1	2	0	23
chr1	8868058	8870451	2	2	1	3	0	24
chr1	8870511	8871890	2	2	1	2	0	21
chr1	8871987	8874823	2	2	1	4	0	20
chr1	8874918	8878579	2	2	1	1	0	11
chr1	9724937	9726908	1	1	1	1	0	6
chr1	9934861	9935491	2	2	1	1	0	10
chr1	9935628	9936518	2	2	1	1	0	9
chr1	10151562	10158355	1	1	1	1	0	18
chr1	11054886	11054961	2	2	1	2	0	20
chr1	11055085	11055780	2	2	1	1	0	24
chr1	11070974	11072086	2	2	1	1	0	25
chr1	11072172	11073933	2	2	1	1	0	18
chr1	11082879	11087447	2	2	1	1	0	6
chr1	11950521	11952622	1	1	1	1	0	13
chr1	12004928	12005710	1	1	1	1	0	14
chr1	15410280	15425870	1	1	1	1	0	23
chr1	15426019	15427149	1	1	1	1	0	18
chr1	16201862	16202415	2	2	1	1	0	19
chr1	16205177	16205350	2	2	1	1	0	11
chr1	16393483	16395037	1	1	1	1	0	20
chr1	17018959	17022607	2	2	1	1	0	13
chr1	17027866	17028599	2	2	1	1	0	8
chr1	17409195	17409973	2	2	1	1	0	24
chr1	17422292	17422704	2	2	1	1	0	7
chr1	19124691	19126445	2	2	1	1	0	8
chr1	19141525	19141646	2	2	1	1	0	6
chr1	19148627	19150576	2	2	1	1	0	22
chr1	19155669	19156270	2	2	1	1	0	6
chr1	19186658	19187163	2	2	1	1	0	14
chr1	19238140	19238794	2	2	1	1	0	13
chr1	19238858	19239230	2	2	1	1	0	24
chr1	19339618	19344357	2	2	1	1	0	14
chr1	19356752	19357421	2	2	1	1	0	17
chr1	19378654	19385504	2	2	1	1	0	8
chr1	19385627	19419660	2	2	1	1	0	11
chr1	20638130	20639891	1	1	1	1	0	19
chr1	20645724	20648504	1	1	1	1	0	7
chr1	20655780	20656100	2	2	1	1	0	15
chr1	20745657	20747543	2	2	1	1	0	19
chr1	20747656	20749722	2	2	1	1	0	24
chr1	20757257	20765376	2	2	1	1	0	15
chr1	20771074	20773450	2	4	1	1	0	20
chr1	20773611	20776596	2	2	1	1	0	20
chr1	20851479	20853559	2	2	1	1	0	23
chr1	20879521	20886200	2	2	1	1	0	19
chr1	21728720	21729703	2	2	1	1	0	24
chr1	21834946	21835539	2	2	1	1	0	12
chr1	21875748	21875862	2	2	1	1	0	21
chr1	21884919	21885012	2	2	1	1	0	12
chr1	22081795	22086438	1	1	1	1	0	20
chr1	22502442	22506048	1	1	1	1	0	14
chr1	22520276	22521495	1	1	1	1	0	12
chr1	22522464	22524217	1	1	1	1	0	8
chr1	23318689	23321527	2	2	1	1	0	22
chr1	23691830	23692608	1	1	1	1	0	13
chr1	23692760	23693806	1	1	1	1	0	19
chr1	23693914	23694659	1	1	1	3	0	24
chr1	23694792	23695797	1	1	1	1	0	19
chr1	23695909	23696343	1	1	1	1	0	11
chr1	23754461	23755842	1	1	1	1	0	9
chr1	23756024	23756273	1	1	1	1	0	15
chr1	23793753	23793859	1	1	1	1	0	12
chr1	23794326	23794426	1	1	1	1	0	24
chr1	23971440	23971572	2	2	1	1	0	7
chr1	24662805	24663182	1	1	1	1	0	7
chr1	24745626	24797741	1	1	1	1	0	10
chr1	24797852	24814093	1	1	1	1	0	19
chr1	24814220	24827009	1	1	1	1	0	23
chr1	25901088	25901490	2	2	1	1	0	12
chr1	26170184	26170417	1	1	1	1	0	11
chr1	26271108	26272020	1	1	1	1	0	16
chr1	26473528	26473702	1	1	1	0	1	17
chr1	26474136	26474571	1	1	1	1	0	20
chr1	26474668	26475112	1	1	1	1	0	7
chr1	26943066	26945389	1	1	1	1	0	20
chr1	26945474	26945567	1	1	1	1	0	13
chr1	27892248	27894011	2	2	1	1	0	21
chr1	28205350	28208341	2	2	1	1	0	8
chr1	28737683	28738258	1	1	1	1	0	25
chr1	29160518	29181645	2	2	1	1	0	16
chr1	30936836	30941150	2	2	1	1	0	15
chr1	30941273	30941997	2	2	1	1	0	20
chr1	31585486	31585752	1	1	1	1	0	25
chr1	31585486	31586709	1	1	0	1	0	15
chr1	31630843	31632494	2	2	1	1	0	15
chr1	31915988	31918969	2	2	1	1	0	9
chr1	32031641	32033187	1	1	1	1	0	11
chr1	32033335	32036909	1	1	1	1	0	22
chr1	32075078	32075602	1	1	1	1	0	14
chr1	32154722	32156852	1	1	1	1	0	7
chr1	32163314	32166104	1	1	1	1	0	17
chr1	32226531	32228498	1	1	1	1	0	23
chr1	32292219	32302620	1	1	1	1	0	11
chr1	32302734	32316664	1	1	1	1	0	25
chr1	32672527	32672641	1	1	1	1	0	24
chr1	32672700	32672790	1	1	1	1	0	11
chr1	32672902	32679639	1	1	1	3	0	17
chr1	32779524	32780084	2	2	1	1	0	9
chr1	32945629	32946401	2	2	1	1	0	13
chr1	33329147	33330070	2	2	1	1	0	15
chr1	35557884	35558155	1	1	1	1	0	25
chr1	37574457	37574664	2	2	1	1	0	15
chr1	37582937	37583866	2	2	1	1	0	14
chr1	37593847	37595758	2	2	1	1	0	18
chr1	37683161	37683318	2	2	1	1	0	11
chr1	37692785	37692904	1	1	1	1	0	18
chr1	37807216	37807791	2	2	1	1	0	12
chr1	38012866	38016358	1	1	1	1	0	23
chr1	38016421	38017667	1	1	1	1	0	20
chr1	39001107	39003346	1	1	1	1	0	22
chr1	39285759	39287285	1	1	1	1	0	16
chr1	39439501	39441002	1	1	1	1	0	8
chr1	39442568	39442713	1	1	1	1	0	25
chr1	39447588	39447691	1	1	1	1	0	13
chr1	39568940	39569594	2	2	1	1	0	9
chr1	40059459	40060066	1	1	1	1	0	23
chr1	40064371	40064473	1	1	1	1	0	22
chr1	40067718	40069689	1	1	1	1	0	8
chr1	40070980	40071449	1	1	1	1	0	18
chr1	40290998	40292444	1	1	1	1	0	21
chr1	40457072	40457343	1	1	1	1	0	18
chr1	42683467	42693489	1	1	1	1	0	21
chr1	42693524	42696198	1	1	1	1	0	9
chr1	42696289	42696641	1	1	1	3	0	23
chr1	42696945	42697179	1	1	1	1	0	20
chr1	42697263	42700780	1	1	1	3	0	18
chr1	42701047	42701980	1	1	1	2	0	14
chr1	42927809	42928931	2	2	1	2	0	21
chr1	42929034	42929209	2	2	1	2	0	22
chr1	42931207	42943225	2	2	1	1	0	18
chr1	42943322	42958633	2	2	1	1	0	22
chr1	43164494	43164642	2	2	1	2	0	20
chr1	43166920	43167159	2	2	1	2	0	9
chr1	43167236	43168938	2	2	1	2	0	23
chr1	43359397	43359489	1	1	1	1	0	23
chr1	43359822	43359968	1	1	1	1	0	24
chr1	43360594	43360732	1	1	1	1	0	11
chr1	43364648	43364737	2	2	1	1	0	7
chr1	43365009	43365185	2	2	1	1	0	19
chr1	43386227	43386588	2	2	1	1	0	18
chr1	43617912	43618629	1	1	1	1	0	10
chr1	43976380	43976589	1	1	1	1	0	22
chr1	44747701	44750441	1	1	1	1	0	6
chr1	44776775	44777613	1	1	1	2	0	20
chr1	44777790	44777999	1	1	1	3	0	21
chr1	44778130	44778575	1	1	1	3	0	21
chr1	45013020	45013135	1	1	1	1	0	17
chr1	45511415	45514506	2	2	1	5	0	24
chr1	45616394	45616625	1	1	1	1	0	18
chr1	45616704	45617462	1	1	1	1	0	23
chr1	45959478	45997723	1	1	1	1	0	13
chr1	46189568	46189853	2	2	1	1	0	21
chr1	46303821	46309100	1	1	1	1	0	23
chr1	46310317	46316551	1	1	1	1	0	10
chr1	47300153	47301560	2	2	1	1	0	7
chr1	50744776	50787999	2	2	1	1	0	10
chr1	51399166	51400917	2	2	1	1	0	15
chr1	51748399	51750144	1	1	1	1	0	22
chr1	51789658	51790532	2	2	1	1	0	12
chr1	51805562	51806793	2	2	1	2	0	22
chr1	51814610	51814692	2	2	1	1	0	12
chr1	52357127	52357525	2	2	1	1	0	7
chr1	52411201	52412513	1	1	1	1	0	10
chr1	53249557	53250689	2	2	1	1	0	16
chr1	53800849	53803927	2	2	1	1	0	12
chr1	53806518	53807655	2	2	1	1	0	15
chr1	54043526	54045691	2	2	1	1	0	25
chr1	54045787	54047266	2	2	1	1	0	11
chr1	54871614	54875092	2	2	1	1	0	22
chr1	55071925	55072316	2	2	1	1	0	10
chr1	55073907	55075456	2	4	1	1	0	18
chr1	55075524	55077234	2	2	1	1	0	21
chr1	55098085	55098475	2	2	1	1	0	11
chr1	55153918	55154118	2	2	1	1	0	23
chr1	62513607	62513715	2	2	1	1	0	7
chr1	62648545	62653724	2	2	1	1	0	23
chr1	63651853	63654331	1	1	1	1	0	13
chr1	64807475	64812737	1	1	1	1	0	16
chr1	64873524	64879024	2	2	1	1	0	17
chr1	65177858	65190709	1	1	0	1	0	20
chr1	65190830	65218753	1	1	1	1	0	20
chr1	65570803	65572325	1	1	1	1	0	24
chr1	67424278	67424887	2	2	1	1	2	17
chr1	70187339	70189091	2	2	1	1	0	25
chr1	75745915	75749418	1	1	1	1	0	14
chr1	75794234	75794509	1	3	1	1	0	11
chr1	77641656	77683261	2	2	1	1	0	23
chr1	84498549	84501825	2	2	1	1	0	11
chr1	85321569	85324739	2	2	1	1	0	14
chr1	85350535	85351505	2	2	1	1	0	8
chr1	85581048	85581364	1	1	1	2	0	13
chr1	85582625	85582739	1	1	1	2	0	16
chr1	86868103	86880661	2	2	1	2	0	13
chr1	88804535	88804845	1	1	1	1	0	7
