chr1	17743	17914	2	2	1	0	1	15
chr1	188267	188438	2	2	1	0	1	15
chr1	956014	956094	2	2	1	1	0	21
chr1	956216	956893	2	2	1	1	0	8
chr1	959082	959214	2	2	1	1	0	22
chr1	1223358	1223831	2	2	1	1	0	8
chr1	1223969	1228467	2	2	1	1	0	14
chr1	1298422	1298566	2	2	1	1	0	15
chr1	1373903	1373999	2	2	1	1	0	15
chr1	1402257	1405808	2	2	1	2	0	22
chr1	1405887	1406908	2	2	1	1	0	14
chr1	1407020	1407130	2	2	1	1	0	16
chr1	1477351	1478643	1	1	1	0	1	13
chr1	1516089	1517310	1	1	1	0	1	13
chr1	1527863	1529222	1	1	1	1	0	7
chr1	1529332	1533925	1	1	1	1	0	12
chr1	1543988	1544862	2	2	1	2	0	23
chr1	1638591	1640276	2	2	1	0	1	21
chr1	1640453	1641047	2	2	1	0	1	24
chr1	1641114	1641661	2	2	1	0	1	25
chr1	1705733	1707408	2	2	1	0	1	21
chr1	1707585	1708179	2	2	1	0	1	24
chr1	1708246	1708793	2	2	1	0	1	25
chr1	1790597	1793244	2	2	1	1	0	14
chr1	1825500	1839189	2	2	1	1	0	20
chr1	5909214	5927648	2	2	1	1	0	16
chr1	6186817	6192929	2	2	1	0	3	21
chr1	6532761	6533279	2	2	1	1	0	20
chr1	6635701	6636116	2	2	1	1	0	8
chr1	7969405	7970893	1	1	1	1	0	8
chr1	7970964	7977651	1	1	1	1	0	17
chr1	8861430	8862886	2	2	1	2	0	22
chr1	8862946	8863234	2	2	1	7	0	18
chr1	8863344	8863890	2	2	1	8	0	23
chr1	8864093	8865284	2	2	1	5	0	21
chr1	8865483	8866278	2	2	1	1	0	19
chr1	8866502	8867116	2	2	1	4	0	22
chr1	8867251	8867987	2	2	1	2	0	16
chr1	8868058	8870451	2	2	1	2	0	9
chr1	8870511	8871890	2	2	1	2	0	18
chr1	8871987	8874823	2	2	1	2	0	18
chr1	10440414	10442264	1	1	1	1	0	8
chr1	11020600	11022123	1	1	1	1	0	6
chr1	11056758	11058799	2	2	1	1	0	13
chr1	11058893	11059224	2	2	1	1	0	10
chr1	11080913	11081081	2	2	1	1	0	18
chr1	11948068	11949772	1	1	1	1	0	11
chr1	11972998	11974652	1	1	1	1	0	20
chr1	11998879	11998987	1	1	1	1	0	25
chr1	12006694	12007052	1	1	1	1	0	25
chr1	12007250	12009591	1	1	1	1	0	21
chr1	16133607	16133859	2	2	1	1	0	9
chr1	16134568	16135035	2	2	1	1	0	11
chr1	16150964	16155847	2	2	1	1	0	15
chr1	16452016	16455817	1	1	1	1	0	17
chr1	19076903	19077975	2	2	1	1	0	12
chr1	19257522	19257832	1	1	1	1	0	12
chr1	19257985	19258476	1	1	1	1	0	21
chr1	19339618	19344357	2	2	1	1	0	8
chr1	19623584	19626386	1	1	1	1	0	8
chr1	22078584	22081721	1	1	1	0	1	19
chr1	22086549	22086668	1	1	1	2	0	24
chr1	23313703	23318482	2	2	1	1	0	22
chr1	23418010	23419076	2	2	1	1	0	8
chr1	23433694	23434253	2	2	1	1	0	6
chr1	23691830	23692611	1	1	1	1	0	6
chr1	23693914	23694659	1	1	1	2	0	14
chr1	23694792	23695797	1	1	1	5	0	18
chr1	23695909	23696343	1	1	1	3	0	25
chr1	23793931	23794062	1	1	1	1	0	11
chr1	23796266	23796508	2	2	1	1	0	19
chr1	23796783	23796875	2	2	1	1	0	19
chr1	25829831	25831920	1	1	1	1	0	17
chr1	25901088	25901490	2	2	1	3	0	21
chr1	25904739	25906388	2	2	1	1	0	19
chr1	26170481	26170574	1	1	1	1	0	24
chr1	26280204	26280764	1	1	1	2	0	19
chr1	26280933	26281057	1	1	1	1	0	16
chr1	26472628	26473482	1	1	1	3	0	20
chr1	26473733	26474084	1	1	1	2	1	22
chr1	26474136	26474571	1	1	1	3	0	23
chr1	26474668	26475112	1	1	1	1	0	16
chr1	26884291	26885972	2	2	1	1	0	19
chr1	26891227	26892410	2	2	1	1	0	16
chr1	26892539	26892669	2	2	1	1	0	13
chr1	26942777	26942870	1	1	1	1	0	13
chr1	26943066	26945389	1	1	1	1	0	23
chr1	27347570	27347807	1	1	1	1	0	12
chr1	27349153	27349397	1	1	1	1	0	7
chr1	27357877	27358180	2	2	1	1	0	20
chr1	27361253	27361345	2	2	1	1	0	14
chr1	27897122	27897632	2	2	1	1	0	15
chr1	31292007	31293218	2	2	1	1	0	8
chr1	31293349	31296610	2	2	1	1	0	22
chr1	31413305	31423692	1	1	1	1	0	16
chr1	31423855	31424682	1	1	1	1	0	11
chr1	31433186	31434063	1	1	1	1	0	17
chr1	31908961	31910037	2	2	1	1	0	9
chr1	31911827	31915894	2	2	1	1	0	9
chr1	32014378	32030297	1	1	1	1	0	7
chr1	32033335	32036909	1	1	1	1	0	10
chr1	32037044	32037834	1	1	1	1	0	24
chr1	32038620	32039514	1	1	1	1	0	22
chr1	32226321	32226402	1	1	1	1	0	17
chr1	32226531	32228498	1	1	1	1	0	6
chr1	32228610	32228726	1	1	1	2	0	21
chr1	32228817	32229134	1	1	1	1	0	19
chr1	32292219	32302620	1	1	1	1	0	24
chr1	32331583	32331675	1	1	1	1	0	18
chr1	32331807	32332089	1	1	1	1	0	18
chr1	32378049	32378214	2	2	1	1	0	19
chr1	32669358	32669485	1	1	1	1	0	9
chr1	32669564	32672449	1	1	1	1	0	19
chr1	32742190	32767786	1	1	1	1	0	10
chr1	33013403	33014521	2	2	1	1	0	16
chr1	33024568	33036735	2	2	1	1	0	19
chr1	33238697	33238820	1	1	0	1	0	16
chr1	35188091	35189002	2	2	1	1	0	16
chr1	35191530	35192221	2	2	1	1	0	10
chr1	35851054	35853496	1	3	1	1	0	23
chr1	36172628	36173363	1	1	1	1	0	15
chr1	36173479	36174897	1	1	1	1	0	7
chr1	36173479	36176198	1	1	1	1	0	7
chr1	36176843	36177872	1	1	1	1	0	24
chr1	36179558	36179665	1	1	1	1	0	14
chr1	36179757	36179873	1	1	1	1	0	7
chr1	36368085	36385722	2	2	1	1	0	10
chr1	36461313	36462087	2	2	1	2	0	17
chr1	36463851	36464145	2	2	1	1	0	13
chr1	37592807	37593761	2	2	1	1	0	11
chr1	38846088	38851614	2	2	1	1	0	8
chr1	39561123	39561684	2	2	1	1	0	10
chr1	39561788	39562072	2	2	1	1	0	12
chr1	39563742	39563835	2	2	1	1	0	10
chr1	39745499	39748902	1	1	1	1	0	18
chr1	40070980	40071449	1	1	1	1	0	10
chr1	40078659	40080396	2	2	1	1	0	6
chr1	40270128	40271893	1	1	1	1	0	8
chr1	40753247	40758120	1	1	1	1	0	21
chr1	40758295	40762887	1	1	1	1	0	14
chr1	40991249	40991764	1	1	1	1	0	16
chr1	42658909	42659227	1	1	1	1	0	17
chr1	42683467	42693489	1	1	1	1	0	14
chr1	42693524	42696198	1	1	1	1	0	22
chr1	42701047	42701980	1	1	1	1	0	11
chr1	42755638	42757782	2	2	1	1	0	20
chr1	42757923	42758851	2	2	1	1	0	22
chr1	43164806	43166825	2	2	1	3	0	19
chr1	43166920	43167159	2	2	1	1	0	7
chr1	43171970	43172052	2	2	1	1	0	15
chr1	43360962	43361119	1	1	1	1	0	13
chr1	43361246	43362194	1	1	1	1	0	12
chr1	43362313	43362950	1	1	1	1	0	12
chr1	43452014	43452204	2	2	1	1	0	6
chr1	43981925	43984864	1	1	1	1	0	20
chr1	44214442	44214702	1	3	1	1	0	10
chr1	44220310	44220558	1	1	1	1	0	6
chr1	44649770	44649882	1	1	1	1	0	18
chr1	44747701	44750441	1	1	1	1	0	24
chr1	44776141	44776674	1	1	1	1	0	7
chr1	44776775	44777613	1	1	1	5	0	25
